RePEc:igg:jhisi0;2017;1;null;0.01;8;1;ReDIF-Article;1555-3396;1555-340X;scimago;2018;20100195036;0.123;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:eurjhp;2017;9;0.07;0.06;44;8;ReDIF-Article;1461-6718;1473-3269;scimago;2018;21100874178;1.161;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:taf:intjhp;2017;15;0.14;0.08;0;8;ReDIF-Article;1461-6718;1473-3269;scimago;2018;21100874178;1.161;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:igg:jhcitp;2017;1;null;0.01;11;1;ReDIF-Article;1947-3478;1947-3486;scimago;2018;21100223336;0.2;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijhrdm;2017;2;0.03;0.02;20;3;ReDIF-Article;1465-6612;1741-5160;scimago;2018;4700152436;0.201;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijhrcs;2017;1;null;0.03;0;2;ReDIF-Article;2050-103X;2050-1048;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jictrd;2017;;null;null;0;1;ReDIF-Article;1947-3419;1947-3427;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijicbm;2017;6;0.03;0.02;50;3;ReDIF-Article;1753-0806;1753-0814;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijisen;2017;18;0.02;0.05;80;3;ReDIF-Article;1748-5037;1748-5045;scimago;2018;5800179616;0.296;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:eee:indorg;2017;360;0.84;1.17;76;72;ReDIF-Article;0167-7187;1873-7986;scimago;2018;19990;1.239;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;C
RePEc:ids:ijidsc;2017;7;0.08;0.07;21;2;ReDIF-Article;1756-7017;1756-7025;scimago;2018;21100285029;0.369;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jicthd;2017;1;0.03;0.01;4;1;ReDIF-Article;1935-5661;1935-567X;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jirr00;2017;1;0.03;0.01;8;1;ReDIF-Article;2155-6377;2155-6385;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jisp00;2017;2;null;0.02;9;1;ReDIF-Article;1930-1650;1930-1669;scimago;2018;19800188053;0.145;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jismd0;2017;2;0.03;0.02;0;1;ReDIF-Article;1947-8186;1947-8194;scimago;2018;21100223332;0.19;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijiscm;2017;;null;null;8;1;ReDIF-Article;1479-3121;1479-313X;scimago;2018;19700186887;0.13;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jissc0;2017;5;0.03;0.05;9;3;ReDIF-Article;1941-868X;1941-8698;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jisscm;2017;4;0.03;0.04;9;3;ReDIF-Article;1935-5726;1935-5734;scimago;2018;21100198470;0.254;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jisss0;2017;3;0.03;0.03;19;3;ReDIF-Article;1935-5688;1935-5696;scimago;2018;21100266730;0.267;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wsi:ijitdm;2017;78;0.12;0.13;68;7;ReDIF-Article;1793-6845;0219-6220;scimago;2018;4700152646;0.552;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jitwe0;2017;;null;null;19;1;ReDIF-Article;1554-1045;1554-1053;scimago;2018;11900154400;0.191;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijitma;2017;1;0.03;0.01;24;2;ReDIF-Article;1461-4111;1741-5179;scimago;2018;14411;0.132;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jitpm0;2017;;null;null;11;1;ReDIF-Article;1938-0232;1938-0240;scimago;2018;21100860389;0.227;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijilea;2017;16;0.04;0.06;52;2;ReDIF-Article;1471-8197;1741-8089;scimago;2018;144624;0.283;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijisde;2017;15;0.16;0.13;22;4;ReDIF-Article;1740-8822;1740-8830;scimago;2018;5400152652;0.196;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;E
RePEc:wsi:ijitmx;2017;17;0.02;0.03;47;3;ReDIF-Article;1793-6950;0219-8770;scimago;2018;21100307471;0.189;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jide00;2017;1;null;0.01;17;1;ReDIF-Article;1947-8305;1947-8313;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wsi:ijimxx;2017;95;0.08;0.13;86;9;ReDIF-Article;1757-5877;1363-9196;scimago;2018;11700154321;0.389;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijisma;2017;4;null;0.08;10;3;ReDIF-Article;1477-5360;1741-8097;scimago;2018;3900148211;0.2;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijient;2017;;null;null;18;;ReDIF-Article;1745-3232;1745-3240;scimago;2018;17500155011;0.123;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jiit00;2017;3;0.03;0.04;16;2;ReDIF-Article;1548-3657;1548-3665;scimago;2018;4500151542;0.23;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jitn00;2017;;null;null;9;1;ReDIF-Article;1941-8663;1941-8671;scimago;2018;21100853000;0.14;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijimad;2017;;null;null;19;;ReDIF-Article;1477-5212;1741-8100;scimago;2018;4000151815;0.195;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijires;2017;;null;null;12;1;ReDIF-Article;1477-5212;1741-8100;scimago;2018;4000151815;0.195;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijimbr;2017;;null;null;15;1;ReDIF-Article;2055-0944;2055-0952;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jitsr0;2017;1;null;0.04;0;2;ReDIF-Article;1539-3062;1539-3054;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijklea;2017;;null;null;5;;ReDIF-Article;1741-1009;1741-1017;scimago;2018;21100220465;0.161;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jkss00;2017;2;null;0.02;8;1;ReDIF-Article;1947-8208;1947-8216;scimago;2018;21100863713;0.124;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jkdb00;2017;;null;null;7;;ReDIF-Article;1947-9115;1947-9123;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jkm000;2017;2;0.03;0.02;0;2;ReDIF-Article;1548-0666;1548-0658;scimago;2018;12000154350;0.307;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijkmth;2017;;null;null;0;;ReDIF-Article;1756-0322;1756-0330;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jksr00;2017;1;null;0.01;0;1;ReDIF-Article;1947-8429;1947-8437;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijkbde;2017;8;0.03;0.08;20;3;ReDIF-Article;2040-4468;2040-4476;scimago;2018;21100220467;0.591;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jkbo00;2017;2;0.06;0.02;10;1;ReDIF-Article;2155-6393;2155-6407;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijlica;2017;9;0.14;0.08;22;2;ReDIF-Article;1479-4853;1479-4861;scimago;2018;4400151404;0.327;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:injleg;2017;3;null;0.09;5;2;ReDIF-Article;1741-5373;1741-5381;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijlsma;2017;;null;null;73;1;ReDIF-Article;1742-7967;1742-7975;scimago;2018;4700151504;0.33;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:oup:ijlctc;2017;35;0.05;0.17;37;8;ReDIF-Article;1748-1317;1748-1325;scimago;2018;7300153102;0.47;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijmdma;2017;5;0.06;0.06;19;4;ReDIF-Article;1462-4621;1741-5187;scimago;2018;4000151802;0.169;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijmnec;2017;3;null;0.13;3;4;ReDIF-Article;1754-2316;1754-2324;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:ids:ijmcph;2017;4;null;0.06;25;3;ReDIF-Article;1478-1484;1741-8135;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijmpra;2017;;null;null;21;1;ReDIF-Article;1477-9064;1741-8143;scimago;2018;4700153105;0.164;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:injmfa;2017;6;null;0.09;15;3;ReDIF-Article;1753-6715;1753-6723;scimago;2018;21100375269;0.27;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jmmme0;2017;;null;null;8;;ReDIF-Article;2156-1680;2156-1672;scimago;2018;21100242227;0.165;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijmtma;2017;1;0.02;0.01;24;2;ReDIF-Article;1368-2148;1741-5195;scimago;2018;20449;0.228;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijmabs;2017;;null;null;4;1;ReDIF-Article;2056-4112;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijmore;2017;8;0.04;0.04;49;2;ReDIF-Article;1757-5850;1757-5869;scimago;2018;21100202502;0.268;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jmbl00;2017;;null;null;9;1;ReDIF-Article;1941-8647;1941-8655;scimago;2018;21100201516;0.429;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jmhci0;2017;;null;null;16;1;ReDIF-Article;1942-390X;1942-3918;scimago;2018;21100220473;0.174;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wsi:ijmpcx;2017;5;null;null;150;5;ReDIF-Article;1793-6586;0129-1831;scimago;2018;28077;0.302;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijmefi;2017;19;0.16;0.17;23;6;ReDIF-Article;1752-0479;1752-0487;scimago;2018;21100200807;0.318;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:ids:ijmcdm;2017;9;0.08;0.1;6;2;ReDIF-Article;2040-106X;2040-1078;scimago;2018;21100285030;0.311;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jmdem0;2017;;null;null;9;1;ReDIF-Article;1947-8534;1947-8542;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijmcst;2017;;null;null;4;1;ReDIF-Article;2059-1047;2059-1055;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jncr00;2017;;null;null;0;1;ReDIF-Article;1947-928X;1947-9298;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijnvor;2017;4;0.05;0.03;25;3;ReDIF-Article;1470-9503;1741-5225;scimago;2018;54666;0.142;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jom000;2017;2;0.03;0.02;17;2;ReDIF-Article;2156-1753;2156-1745;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jopcd0;2017;;null;null;10;1;ReDIF-Article;2155-6873;2155-6881;scimago;2018;21100860144;0.203;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijores;2017;27;0.03;0.07;81;3;ReDIF-Article;1745-7645;1745-7653;scimago;2018;4400151406;0.335;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:igg:joris0;2017;1;null;0.01;9;2;ReDIF-Article;1947-9328;1947-9336;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:rpanxx;2017;17;0.06;0.05;85;2;ReDIF-Article;2474-8668;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijplur;2017;1;0.02;0.01;17;4;ReDIF-Article;1757-5648;1757-5656;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:mes:ijpoec;2017;15;0.07;0.12;8;11;ReDIF-Article;0891-1916;1558-0970;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;F;Handelsblatt-Ranking VWL;2017;F
RePEc:ids:ijpmbe;2017;6;0.04;0.06;26;2;ReDIF-Article;1460-6739;1741-816X;scimago;2018;4700152455;0.299;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijpman;2017;11;0.08;0.06;39;2;ReDIF-Article;1753-8432;1753-8440;scimago;2018;21100242236;0.333;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijpdev;2017;10;0.03;0.09;11;4;ReDIF-Article;1477-9056;1741-8178;scimago;2018;4000149502;0.227;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:eee:proeco;2017;1626;0.92;1.01;300;44;ReDIF-Article;0925-5273;1873-7579;scimago;2018;19165;2.475;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;B;Handelsblatt-Ranking VWL;2017;C
RePEc:taf:tprsxx;2017;104;0.12;0.12;444;5;ReDIF-Article;0020-7543;1366-588X;scimago;2018;27656;1.585;vhb-jourqual;2015;B;Handelsblatt-Ranking BWL;2018;C;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijpqma;2017;12;0.02;0.04;82;3;ReDIF-Article;1746-6474;1746-6482;scimago;2018;5700165165;0.345;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijpoma;2017;;null;null;18;1;ReDIF-Article;1740-2891;1740-2905;scimago;2018;21100379254;0.284;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:taf:lpadxx;2017;;null;null;0;;ReDIF-Article;1532-4265;;scimago;2018;4700151710;0.429;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijpubp;2017;8;0.03;0.08;22;7;ReDIF-Article;1740-0600;1740-0619;scimago;2018;6600153108;0.128;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:taf:tjrtxx;2017;6;0.03;0.1;13;2;ReDIF-Article;2324-8378;2324-8386;scimago;2018;21100456187;1.098;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijrsaf;2017;1;0.03;0.01;8;2;ReDIF-Article;1479-389X;1479-3903;scimago;2018;19700186883;0.201;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jrqeh0;2017;;null;null;9;1;ReDIF-Article;2160-9551;2160-956X;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:rbs:ijbrss;2017;4;null;0.08;0;1;ReDIF-Article;2147-4478;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:eee:ijrema;2017;179;0.52;0.74;53;19;ReDIF-Article;0167-8116;1873-8001;scimago;2018;22833;3.79;vhb-jourqual;2015;A;Handelsblatt-Ranking BWL;2018;B;Handelsblatt-Ranking VWL;2017;C
RePEc:ids:ijrevm;2017;7;0.14;0.15;4;4;ReDIF-Article;1474-7332;1741-8186;scimago;2018;17100154706;0.214;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;E
RePEc:ids:ijscom;2017;;null;null;6;;ReDIF-Article;2045-175X;2045-1768;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jssmet;2017;4;0.06;0.04;5;2;ReDIF-Article;1947-959X;1947-9603;scimago;2018;;;vhb-jourqual;2015;D;Handelsblatt-Ranking BWL;2018;F;Handelsblatt-Ranking VWL;2017;
RePEc:ids:injsem;2017;2;null;0.04;7;2;ReDIF-Article;1753-0822;1753-0830;scimago;2018;21100385814;0.146;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:ids:ijsoma;2017;15;0.05;0.04;75;3;ReDIF-Article;1744-2370;1744-2389;scimago;2018;4000148902;0.237;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jsss00;2017;;null;null;0;;ReDIF-Article;2155-5028;2155-5036;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jsodit;2017;2;0.11;0.04;0;1;ReDIF-Article;2155-6334;2155-6342;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jsesd0;2017;5;0.02;0.04;20;2;ReDIF-Article;1947-8402;1947-8410;scimago;2018;21100207622;0.132;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:sek:jijoss;2017;3;0.06;0.06;20;1;ReDIF-Article;1804-980X;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:wly:injsow;2017;;null;null;0;1;ReDIF-Article;1468-2397;1369-6866;scimago;2018;29831;0.504;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jskd00;2017;;null;null;0;1;ReDIF-Article;1941-6253;1941-6261;scimago;2018;21100207616;0.453;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:jsf:intjsf;2017;25;0.27;0.36;0;12;ReDIF-Article;1930-076X;1558-6235;scimago;2018;19300156920;0.383;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;E
RePEc:igg:jsr000;2017;;null;null;9;;ReDIF-Article;2470-8542;2470-8550;scimago;2018;21100832514;0.13;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jsds00;2017;7;0.08;0.07;0;2;ReDIF-Article;1947-8569;1947-8577;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:igg:jsita0;2017;;null;null;0;1;ReDIF-Article;1947-3095;1947-3109;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:ijspmg;2017;24;0.17;0.18;31;5;ReDIF-Article;1648-715X;1648-9179;scimago;2018;145664;0.548;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijsusd;2017;11;0.08;0.11;9;9;ReDIF-Article;0960-1406;1741-5268;scimago;2018;23275;0.22;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:igg:jsem00;2017;3;0.08;0.03;0;2;ReDIF-Article;2160-9659;2160-9667;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijsuse;2017;46;0.88;0.41;20;8;ReDIF-Article;1756-5804;1756-5812;scimago;2018;21100836593;0.135;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;F
RePEc:ids:ijssoc;2017;;null;null;0;;ReDIF-Article;1756-2538;1756-2546;scimago;2018;20500195092;0.192;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jsir00;2017;1;null;0.01;7;1;ReDIF-Article;1947-9263;1947-9271;scimago;2018;21100864387;0.139;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:tkp:ijsrsy;2017;2;0.25;0.05;0;2;ReDIF-Article;2083-0025;2449-8475;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jse000;2017;;null;null;0;;ReDIF-Article;1947-9093;1947-9107;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jsda00;2017;;null;null;9;1;ReDIF-Article;2160-9772;2160-9799;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jssoe0;2017;;null;null;0;1;ReDIF-Article;1947-3052;1947-3060;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:tsysxx;2017;58;0.04;0.05;316;5;ReDIF-Article;0020-7721;1464-5319;scimago;2018;12419;0.767;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;D;Handelsblatt-Ranking VWL;2017;
RePEc:sek:jijote;2017;;null;null;13;;ReDIF-Article;2336-2022;;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jt0000;2017;;null;null;7;1;ReDIF-Article;1947-3451;1947-346X;scimago;2018;21100206221;0.211;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:ids:ijtlid;2017;8;0.05;0.13;14;9;ReDIF-Article;1753-1942;1753-1950;scimago;2018;20000195008;0.193;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;E
RePEc:igg:jtem00;2017;2;null;0.04;4;1;ReDIF-Article;2155-5605;2155-5613;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jthi00;2017;3;0.02;0.03;12;2;ReDIF-Article;1548-3908;1548-3916;scimago;2018;11900154401;0.29;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:igg:jtd000;2017;3;0.06;0.03;8;1;ReDIF-Article;1947-9301;1947-931X;scimago;2018;;;vhb-jourqual;2015;;Handelsblatt-Ranking BWL;2018;;Handelsblatt-Ranking VWL;2017;
RePEc:taf:ijecbs;2017;30;0.19;0.26;20;21;ReDIF-Article;1357-1516;1466-1829;scimago;2018;23718;0.39;vhb-jourqual;2015;C;Handelsblatt-Ranking BWL;2018;E;Handelsblatt-Ranking VWL;2017;E
